tmc,hour,truck pct
110+05422,4,31.618
110+05422,5,23.642
110+05422,6,22.104
110+05422,7,23.341
110+05422,8,22.368
110+05422,9,20.945
110+05422,10,19.81
110+05422,11,19.579
110+05422,12,19.239
110+05422,13,18.783
110+05422,14,17.782
110+05422,15,18.011
110+05422,16,18.225
110+05422,17,18.881
110+05422,18,20.311
110+05422,19,21.01
110+05422,20,21.829
110+05422,21,22.831
110+05422,22,25.238
110+05422,23,29.978
110+05423,0,32.498
110+05423,1,36.954
110+05423,2,39.336
110+05423,3,38.245
110+05423,4,31.568
110+05423,5,23.621
110+05423,6,22.068
110+05423,7,23.325
110+05423,8,22.28
110+05423,9,20.844
110+05423,10,19.711
110+05423,11,19.479
110+05423,12,19.137
110+05423,13,18.693
110+05423,14,17.697
110+05423,15,17.882
110+05423,16,18.062
110+05423,17,18.66
110+05423,18,20.129
110+05423,19,20.808
110+05423,20,21.591
110+05423,21,22.619
110+05423,22,25.026
110+05423,23,29.848
110+05424,0,24.573
110+05424,1,28.292
110+05424,2,28.051
110+05424,3,26.891
110+05424,4,19.396
110+05424,5,10.85
110+05424,6,6.836
110+05424,7,6.46
110+05424,8,9.292
110+05424,9,11.325
110+05424,10,11.193
110+05424,11,10.808
110+05424,12,10.406
110+05424,13,10.421
110+05424,14,9.33
110+05424,15,8.055
110+05424,16,6.568
110+05424,17,5.88
110+05424,18,7.342
110+05424,19,8.478
110+05424,20,8.593
110+05424,21,8.974
110+05424,22,11.115
110+05424,23,15.861
110+05425,0,24.579
110+05425,1,28.297
110+05425,2,28.053
110+05425,3,26.902
110+05425,4,19.422
110+05425,5,10.827
110+05425,6,6.837
110+05425,7,6.464
110+05425,8,9.289
110+05425,9,11.323
110+05425,10,11.19
110+05425,11,10.803
110+05425,12,10.405
110+05425,13,10.413
110+05425,14,9.324
110+05425,15,8.054
110+05425,16,6.567
110+05425,17,5.881
110+05425,18,7.342
110+05425,19,8.476
110+05425,20,8.582
110+05425,21,8.957
110+05425,22,11.095
110+05425,23,15.849
110+05427,0,49.083
110+05427,1,51.796
110+05427,2,48.947
110+05427,3,45.587
110+05427,4,32.705
110+05427,5,24.178
110+05427,6,17.132
110+05427,7,16.618
110+05427,8,18.47
110+05427,9,18.916
110+05427,10,17.574
110+05427,11,17.325
110+05427,12,17.39
110+05427,13,18.258
110+05427,14,17.35
110+05427,15,16.417
110+05427,16,15.877
110+05427,17,15.273
110+05427,18,16.812
110+05427,19,18.775
110+05427,20,19.492
110+05427,21,21.199
110+05427,22,27.366
110+05427,23,38.806
110+05428,0,49.083
110+05428,1,51.796
110+05428,2,48.947
110+05428,3,45.587
110+05428,4,32.705
110+05428,5,24.178
110+05428,6,17.132
110+05428,7,16.618
110+05428,8,18.47
110+05428,9,18.916
110+05428,10,17.574
110+05428,11,17.325
110+05428,12,17.39
110+05428,13,18.258
110+05428,14,17.35
110+05428,15,16.417
110+05428,16,15.877
110+05428,17,15.273
110+05428,18,16.812
110+05428,19,18.775
110+05428,20,19.492
110+05428,21,21.199
110+05428,22,27.366
110+05428,23,38.806
110+05429,0,49.083
110+05429,1,51.796
110+05429,2,48.947
110+05429,3,45.587
110+05429,4,32.705
110+05429,5,24.178
110+05429,6,17.132
110+05429,7,16.615
110+05429,8,18.467
110+05429,9,18.915
110+05429,10,17.576
110+05429,11,17.327
110+05429,12,17.392
110+05429,13,18.261
110+05429,14,17.352
110+05429,15,16.421
110+05429,16,15.88
110+05429,17,15.277
110+05429,18,16.806
110+05429,19,18.76
110+05429,20,19.479
110+05429,21,21.199
110+05429,22,27.366
110+05429,23,38.806
110+05430,0,49.375
110+05430,1,51.968
110+05430,2,48.997
110+05430,3,45.655
110+05430,4,32.799
110+05430,5,24.093
110+05430,6,17.149
110+05430,7,16.658
110+05430,8,18.491
110+05430,9,18.94
110+05430,10,17.585
110+05430,11,17.338
110+05430,12,17.44
110+05430,13,18.316
110+05430,14,17.401
110+05430,15,16.472
110+05430,16,15.971
110+05430,17,15.396
110+05430,18,17.046
110+05430,19,18.892
110+05430,20,19.65
110+05430,21,21.321
110+05430,22,27.479
110+05430,23,38.937
110+05431,0,49.204
110+05431,1,51.795
110+05431,2,48.949
110+05431,3,45.582
110+05431,4,32.743
110+05431,5,24.177
110+05431,6,17.147
110+05431,7,16.638
110+05431,8,18.468
110+05431,9,18.932
110+05431,10,17.573
110+05431,11,17.31
110+05431,12,17.396
110+05431,13,18.298
110+05431,14,17.369
110+05431,15,16.428
110+05431,16,15.91
110+05431,17,15.286
110+05431,18,16.923
110+05431,19,18.771
110+05431,20,19.575
110+05431,21,21.216
110+05431,22,27.463
110+05431,23,39.117
110+05432,0,49.163
110+05432,1,51.659
110+05432,2,48.868
110+05432,3,45.565
110+05432,4,32.789
110+05432,5,24.119
110+05432,6,17.144
110+05432,7,16.632
110+05432,8,18.477
110+05432,9,18.941
110+05432,10,17.572
110+05432,11,17.319
110+05432,12,17.389
110+05432,13,18.309
110+05432,14,17.363
110+05432,15,16.423
110+05432,16,15.9
110+05432,17,15.299
110+05432,18,16.92
110+05432,19,18.774
110+05432,20,19.576
110+05432,21,21.147
110+05432,22,27.372
110+05432,23,39.071
110+05433,0,49.172
110+05433,1,51.671
110+05433,2,48.935
110+05433,3,45.581
110+05433,4,32.79
110+05433,5,24.141
110+05433,6,17.149
110+05433,7,16.628
110+05433,8,18.47
110+05433,9,18.938
110+05433,10,17.565
110+05433,11,17.303
110+05433,12,17.378
110+05433,13,18.303
110+05433,14,17.35
110+05433,15,16.403
110+05433,16,15.889
110+05433,17,15.278
110+05433,18,16.911
110+05433,19,18.749
110+05433,20,19.542
110+05433,21,21.149
110+05433,22,27.409
110+05433,23,39.146
110+05434,0,49.263
110+05434,1,51.737
110+05434,2,48.985
110+05434,3,45.64
110+05434,4,32.74
110+05434,5,24.116
110+05434,6,17.17
110+05434,7,16.653
110+05434,8,18.485
110+05434,9,18.95
110+05434,10,17.595
110+05434,11,17.333
110+05434,12,17.402
110+05434,13,18.321
110+05434,14,17.394
110+05434,15,16.434
110+05434,16,15.918
110+05434,17,15.298
110+05434,18,16.946
110+05434,19,18.769
110+05434,20,19.618
110+05434,21,21.172
110+05434,22,27.428
110+05434,23,39.217
110+05435,0,49.447
110+05435,1,51.797
110+05435,2,49.023
110+05435,3,45.654
110+05435,4,32.738
110+05435,5,24.104
110+05435,6,17.185
110+05435,7,16.666
110+05435,8,18.49
110+05435,9,18.972
110+05435,10,17.606
110+05435,11,17.343
110+05435,12,17.41
110+05435,13,18.331
110+05435,14,17.408
110+05435,15,16.444
110+05435,16,15.916
110+05435,17,15.321
110+05435,18,16.967
110+05435,19,18.791
110+05435,20,19.626
110+05435,21,21.178
110+05435,22,27.465
110+05435,23,39.225
110+05436,0,49.11
110+05436,1,51.601
110+05436,2,49.036
110+05436,3,45.596
110+05436,4,32.663
110+05436,5,24.036
110+05436,6,17.174
110+05436,7,16.648
110+05436,8,18.504
110+05436,9,18.997
110+05436,10,17.62
110+05436,11,17.364
110+05436,12,17.425
110+05436,13,18.355
110+05436,14,17.432
110+05436,15,16.457
110+05436,16,15.943
110+05436,17,15.356
110+05436,18,16.97
110+05436,19,18.801
110+05436,20,19.62
110+05436,21,21.141
110+05436,22,27.33
110+05436,23,39.062
110+05437,0,49.3
110+05437,1,51.699
110+05437,2,49.158
110+05437,3,45.652
110+05437,4,32.554
110+05437,5,24
110+05437,6,17.201
110+05437,7,16.663
110+05437,8,18.521
110+05437,9,19.017
110+05437,10,17.632
110+05437,11,17.374
110+05437,12,17.437
110+05437,13,18.366
110+05437,14,17.467
110+05437,15,16.461
110+05437,16,15.94
110+05437,17,15.369
110+05437,18,17.031
110+05437,19,18.83
110+05437,20,19.602
110+05437,21,21.173
110+05437,22,27.211
110+05437,23,38.868
110+05438,0,49.221
110+05438,1,51.684
110+05438,2,49.127
110+05438,3,45.652
110+05438,4,32.533
110+05438,5,23.968
110+05438,6,17.203
110+05438,7,16.664
110+05438,8,18.526
110+05438,9,19.031
110+05438,10,17.632
110+05438,11,17.382
110+05438,12,17.438
110+05438,13,18.366
110+05438,14,17.477
110+05438,15,16.479
110+05438,16,15.946
110+05438,17,15.387
110+05438,18,17.027
110+05438,19,18.874
110+05438,20,19.625
110+05438,21,21.151
110+05438,22,27.241
110+05438,23,38.835
110+05439,0,49.376
110+05439,1,51.72
110+05439,2,49.108
110+05439,3,45.644
110+05439,4,32.511
110+05439,5,23.867
110+05439,6,17.214
110+05439,7,16.667
110+05439,8,18.545
110+05439,9,19.09
110+05439,10,17.683
110+05439,11,17.445
110+05439,12,17.475
110+05439,13,18.407
110+05439,14,17.538
110+05439,15,16.557
110+05439,16,16.014
110+05439,17,15.478
110+05439,18,17.05
110+05439,19,18.939
110+05439,20,19.808
110+05439,21,21.298
110+05439,22,27.364
110+05439,23,38.807
110+05440,0,37.347
110+05440,1,40.517
110+05440,2,34.791
110+05440,3,32.606
110+05440,4,19.359
110+05440,5,13.472
110+05440,6,9.284
110+05440,7,10.012
110+05440,8,13.602
110+05440,9,16.111
110+05440,10,16.128
110+05440,11,16.073
110+05440,12,15.685
110+05440,13,16.07
110+05440,14,14.97
110+05440,15,12.724
110+05440,16,11.944
110+05440,17,9.698
110+05440,18,10.975
110+05440,19,12.592
110+05440,20,13.613
110+05440,21,14.229
110+05440,22,17.291
110+05440,23,22.89
110+05441,0,37.429
110+05441,1,40.548
110+05441,2,34.81
110+05441,3,32.618
110+05441,4,19.266
110+05441,5,13.473
110+05441,6,9.287
110+05441,7,10.024
110+05441,8,13.616
110+05441,9,16.129
110+05441,10,16.131
110+05441,11,16.091
110+05441,12,15.707
110+05441,13,16.07
110+05441,14,15.003
110+05441,15,12.747
110+05441,16,11.958
110+05441,17,9.707
110+05441,18,11.016
110+05441,19,12.697
110+05441,20,13.74
110+05441,21,14.312
110+05441,22,17.409
110+05441,23,22.91
110+05443,0,5.381
110+05443,1,10.569
110+05443,2,14.444
110+05443,3,20.801
110+05443,4,16.891
110+05443,5,9.482
110+05443,6,5.513
110+05443,7,3.31
110+05443,8,3.026
110+05443,9,4.813
110+05443,10,5.516
110+05443,11,5.034
110+05443,12,4.48
110+05443,13,4.504
110+05443,14,3.94
110+05443,15,2.861
110+05443,16,1.623
110+05443,17,1.177
110+05443,18,1.315
110+05443,19,1.455
110+05443,20,1.838
110+05443,21,2.208
110+05443,22,2.687
110+05443,23,3.072
110+05444,0,5.369
110+05444,1,10.548
110+05444,2,14.425
110+05444,3,20.833
110+05444,4,17.103
110+05444,5,9.565
110+05444,6,5.578
110+05444,7,3.306
110+05444,8,3.026
110+05444,9,4.814
110+05444,10,5.514
110+05444,11,5.036
110+05444,12,4.476
110+05444,13,4.494
110+05444,14,3.93
110+05444,15,2.858
110+05444,16,1.62
110+05444,17,1.177
110+05444,18,1.314
110+05444,19,1.453
110+05444,20,1.837
110+05444,21,2.207
110+05444,22,2.69
110+05444,23,3.068
110+05445,0,5.33
110+05445,1,10.553
110+05445,2,14.327
110+05445,3,20.786
110+05445,4,17.032
110+05445,5,9.504
110+05445,6,5.624
110+05445,7,3.303
110+05445,8,3.025
110+05445,9,4.813
110+05445,10,5.514
110+05445,11,5.036
110+05445,12,4.471
110+05445,13,4.488
110+05445,14,3.926
110+05445,15,2.855
110+05445,16,1.624
110+05445,17,1.178
110+05445,18,1.311
110+05445,19,1.449
110+05445,20,1.835
110+05445,21,2.202
110+05445,22,2.687
110+05445,23,3.062
110+05446,0,28.436
110+05446,1,38.13
110+05446,2,49.039
110+05446,3,44.438
110+05446,4,36.382
110+05446,5,23.685
110+05446,6,15.126
110+05446,7,10.13
110+05446,8,12.033
110+05446,9,14.86
110+05446,10,15.53
110+05446,11,16.214
110+05446,12,16.309
110+05446,13,15.658
110+05446,14,15.43
110+05446,15,13.668
110+05446,16,11.574
110+05446,17,9.864
110+05446,18,10.99
110+05446,19,13.446
110+05446,20,13.124
110+05446,21,14.603
110+05446,22,17.08
110+05446,23,22.898
110+05447,0,28.388
110+05447,1,38.188
110+05447,2,49.045
110+05447,3,44.533
110+05447,4,36.345
110+05447,5,23.615
110+05447,6,15.106
110+05447,7,10.13
110+05447,8,12.029
110+05447,9,14.859
110+05447,10,15.532
110+05447,11,16.211
110+05447,12,16.301
110+05447,13,15.657
110+05447,14,15.422
110+05447,15,13.663
110+05447,16,11.545
110+05447,17,9.825
110+05447,18,10.976
110+05447,19,13.402
110+05447,20,13.072
110+05447,21,14.549
110+05447,22,17.043
110+05447,23,22.854
110+05448,0,28.274
110+05448,1,38.225
110+05448,2,48.977
110+05448,3,44.328
110+05448,4,36.402
110+05448,5,23.512
110+05448,6,15.081
110+05448,7,10.127
110+05448,8,12.019
110+05448,9,14.861
110+05448,10,15.536
110+05448,11,16.214
110+05448,12,16.306
110+05448,13,15.666
110+05448,14,15.435
110+05448,15,13.654
110+05448,16,11.528
110+05448,17,9.793
110+05448,18,10.921
110+05448,19,13.357
110+05448,20,13.041
110+05448,21,14.539
110+05448,22,17.055
110+05448,23,22.901
110+05449,0,28.183
110+05449,1,38.248
110+05449,2,49.029
110+05449,3,43.919
110+05449,4,36.174
110+05449,5,23.346
110+05449,6,15.023
110+05449,7,10.127
110+05449,8,11.983
110+05449,9,14.876
110+05449,10,15.544
110+05449,11,16.228
110+05449,12,16.333
110+05449,13,15.736
110+05449,14,15.498
110+05449,15,13.712
110+05449,16,11.562
110+05449,17,9.816
110+05449,18,10.942
110+05449,19,13.391
110+05449,20,13.068
110+05449,21,14.536
110+05449,22,17.076
110+05449,23,22.759
110+05450,0,28.274
110+05450,1,38.302
110+05450,2,49.179
110+05450,3,44.456
110+05450,4,36.25
110+05450,5,23.253
110+05450,6,14.841
110+05450,7,10.124
110+05450,8,11.947
110+05450,9,14.88
110+05450,10,15.594
110+05450,11,16.287
110+05450,12,16.42
110+05450,13,15.862
110+05450,14,15.623
110+05450,15,13.791
110+05450,16,11.617
110+05450,17,9.887
110+05450,18,11.045
110+05450,19,13.43
110+05450,20,13.084
110+05450,21,14.558
110+05450,22,17.216
110+05450,23,22.882
110+05451,0,28.279
110+05451,1,38.291
110+05451,2,49.201
110+05451,3,44.446
110+05451,4,36.24
110+05451,5,23.251
110+05451,6,14.84
110+05451,7,10.124
110+05451,8,11.947
110+05451,9,14.88
110+05451,10,15.593
110+05451,11,16.287
110+05451,12,16.419
110+05451,13,15.862
110+05451,14,15.624
110+05451,15,13.791
110+05451,16,11.616
110+05451,17,9.888
110+05451,18,11.045
110+05451,19,13.431
110+05451,20,13.088
110+05451,21,14.562
110+05451,22,17.224
110+05451,23,22.875
110+05452,0,28.325
110+05452,1,38.406
110+05452,2,49.191
110+05452,3,44.536
110+05452,4,36.302
110+05452,5,23.146
110+05452,6,14.981
110+05452,7,10.129
110+05452,8,11.999
110+05452,9,14.867
110+05452,10,15.584
110+05452,11,16.272
110+05452,12,16.433
110+05452,13,15.874
110+05452,14,15.65
110+05452,15,13.88
110+05452,16,11.739
110+05452,17,10.04
110+05452,18,11.112
110+05452,19,13.604
110+05452,20,13.202
110+05452,21,14.586
110+05452,22,17.208
110+05452,23,22.935
110+05453,0,28.349
110+05453,1,38.353
110+05453,2,49.203
110+05453,3,44.477
110+05453,4,36.24
110+05453,5,23.138
110+05453,6,14.888
110+05453,7,10.136
110+05453,8,11.986
110+05453,9,14.863
110+05453,10,15.572
110+05453,11,16.273
110+05453,12,16.452
110+05453,13,15.888
110+05453,14,15.672
110+05453,15,13.923
110+05453,16,11.776
110+05453,17,10.085
110+05453,18,11.195
110+05453,19,13.725
110+05453,20,13.304
110+05453,21,14.648
110+05453,22,17.188
110+05453,23,22.875
110+05454,0,28.371
110+05454,1,38.308
110+05454,2,49.13
110+05454,3,44.43
110+05454,4,36.25
110+05454,5,23.194
110+05454,6,14.788
110+05454,7,10.141
110+05454,8,11.995
110+05454,9,14.871
110+05454,10,15.575
110+05454,11,16.279
110+05454,12,16.448
110+05454,13,15.913
110+05454,14,15.687
110+05454,15,13.93
110+05454,16,11.815
110+05454,17,10.104
110+05454,18,11.221
110+05454,19,13.769
110+05454,20,13.331
110+05454,21,14.711
110+05454,22,17.205
110+05454,23,22.805
110+05455,0,28.478
110+05455,1,38.294
110+05455,2,49.204
110+05455,3,44.949
110+05455,4,36.724
110+05455,5,23.941
110+05455,6,14.894
110+05455,7,10.144
110+05455,8,11.999
110+05455,9,14.87
110+05455,10,15.545
110+05455,11,16.258
110+05455,12,16.396
110+05455,13,15.84
110+05455,14,15.643
110+05455,15,13.895
110+05455,16,11.873
110+05455,17,10.163
110+05455,18,11.237
110+05455,19,13.816
110+05455,20,13.354
110+05455,21,14.716
110+05455,22,17.2
110+05455,23,22.885
110+05456,0,28.494
110+05456,1,38.331
110+05456,2,49.203
110+05456,3,44.956
110+05456,4,36.726
110+05456,5,23.934
110+05456,6,14.891
110+05456,7,10.144
110+05456,8,11.999
110+05456,9,14.87
110+05456,10,15.545
110+05456,11,16.258
110+05456,12,16.396
110+05456,13,15.841
110+05456,14,15.644
110+05456,15,13.895
110+05456,16,11.873
110+05456,17,10.163
110+05456,18,11.237
110+05456,19,13.816
110+05456,20,13.353
110+05456,21,14.714
110+05456,22,17.201
110+05456,23,22.892
110+05457,0,28.576
110+05457,1,38.338
110+05457,2,49.245
110+05457,3,44.977
110+05457,4,36.719
110+05457,5,24.102
110+05457,6,14.857
110+05457,7,10.135
110+05457,8,12.008
110+05457,9,14.87
110+05457,10,15.537
110+05457,11,16.255
110+05457,12,16.392
110+05457,13,15.829
110+05457,14,15.634
110+05457,15,13.885
110+05457,16,11.86
110+05457,17,10.127
110+05457,18,11.196
110+05457,19,13.69
110+05457,20,13.285
110+05457,21,14.704
110+05457,22,17.24
110+05457,23,23.034
110+05458,0,28.564
110+05458,1,38.202
110+05458,2,49.266
110+05458,3,44.782
110+05458,4,36.643
110+05458,5,24.034
110+05458,6,14.836
110+05458,7,10.137
110+05458,8,12.013
110+05458,9,14.87
110+05458,10,15.54
110+05458,11,16.246
110+05458,12,16.393
110+05458,13,15.837
110+05458,14,15.627
110+05458,15,13.887
110+05458,16,11.816
110+05458,17,10.101
110+05458,18,11.169
110+05458,19,13.63
110+05458,20,13.254
110+05458,21,14.671
110+05458,22,17.232
110+05458,23,22.927
110+05459,0,28.497
110+05459,1,38.17
110+05459,2,49.255
110+05459,3,44.642
110+05459,4,36.145
110+05459,5,23.863
110+05459,6,14.928
110+05459,7,10.128
110+05459,8,12.004
110+05459,9,14.877
110+05459,10,15.55
110+05459,11,16.257
110+05459,12,16.414
110+05459,13,15.874
110+05459,14,15.675
110+05459,15,13.905
110+05459,16,11.814
110+05459,17,10.096
110+05459,18,11.166
110+05459,19,13.612
110+05459,20,13.26
110+05459,21,14.719
110+05459,22,17.201
110+05459,23,22.88
110+05460,0,43.963
110+05460,1,53.846
110+05460,2,59.441
110+05460,3,61.458
110+05460,4,58.09
110+05460,5,48.267
110+05460,6,36.715
110+05460,7,27.924
110+05460,8,28.07
110+05460,9,25.33
110+05460,10,24.75
110+05460,11,25.271
110+05460,12,25.037
110+05460,13,25.45
110+05460,14,25.912
110+05460,15,24.991
110+05460,16,23.377
110+05460,17,23.761
110+05460,18,26.233
110+05460,19,27.893
110+05460,20,28.482
110+05460,21,28.931
110+05460,22,31.474
110+05460,23,36.909
110+05461,0,43.984
110+05461,1,53.902
110+05461,2,59.689
110+05461,3,61.586
110+05461,4,58.305
110+05461,5,48.322
110+05461,6,36.54
110+05461,7,27.919
110+05461,8,28.066
110+05461,9,25.39
110+05461,10,24.795
110+05461,11,25.333
110+05461,12,25.079
110+05461,13,25.468
110+05461,14,25.971
110+05461,15,25.081
110+05461,16,23.425
110+05461,17,23.815
110+05461,18,26.291
110+05461,19,28.105
110+05461,20,28.678
110+05461,21,28.883
110+05461,22,31.745
110+05461,23,37.225
110+05463,0,47.119
110+05463,1,53.447
110+05463,2,52.988
110+05463,3,56.677
110+05463,4,45.77
110+05463,5,32.288
110+05463,6,25.841
110+05463,7,17.398
110+05463,8,21.149
110+05463,9,23.676
110+05463,10,24.204
110+05463,11,23.562
110+05463,12,22.126
110+05463,13,21.404
110+05463,14,20.204
110+05463,15,19.318
110+05463,16,18.073
110+05463,17,15.717
110+05463,18,19.312
110+05463,19,21.275
110+05463,20,23.277
110+05463,21,24.144
110+05463,22,31.086
110+05463,23,36.372
110+05464,0,47.133
110+05464,1,53.447
