TMC,PERIOD,TRUCK_PCT
110P05469,MIDD,21.6645349
110P05469,PMP,18.1938787
110P05469,WE,20.5641944
110P05470,AMP,21.5085432
110P05470,MIDD,21.6762389
110P05470,PMP,18.1867805
110P05470,WE,20.6054901
110P05471,AMP,21.7252308
110P05471,MIDD,21.6674411
110P05471,PMP,18.2268742
110P05471,WE,20.6481712
110P05472,AMP,21.5905266
110P05472,MIDD,21.6776851
110P05472,PMP,18.2161046
110P05472,WE,20.6198523
110P05473,AMP,21.6031441
110P05473,MIDD,21.671308
110P05473,PMP,18.2029649
110P05473,WE,20.6256755
110P05474,AMP,21.6802445
110P05474,MIDD,21.6798596
110P05474,PMP,18.2180635
110P05474,WE,20.6442581
110P05475,AMP,21.7564999
110P05475,MIDD,21.7228737
110P05475,PMP,18.2393516
110P05475,WE,20.7424583
110P05476,AMP,21.7837691
110P05476,MIDD,21.7294362
110P05476,PMP,18.2568421
110P05476,WE,20.7475951
110P05477,AMP,21.8156879
110P05477,MIDD,21.7233208
110P05477,PMP,18.2485017
110P05477,WE,20.8144109
110P05478,AMP,21.7931838
110P05478,MIDD,21.7066875
110P05478,PMP,18.2504188
110P05478,WE,20.8327244
110P05479,AMP,21.7807064
110P05479,MIDD,21.7151825
110P05479,PMP,18.2850248
110P05479,WE,20.8564647
110P05480,AMP,21.7685269
110P05480,MIDD,21.7179137
110P05480,PMP,18.2800671
110P05480,WE,20.8534271
110P05481,AMP,29.0006284
110P05481,MIDD,25.012261
110P05481,PMP,26.3751763
110P05481,WE,26.3720589
110P05482,AMP,29.0217759
110P05482,MIDD,24.9646299
110P05482,PMP,26.3505005
110P05482,WE,26.281116
110P05483,AMP,29.0015338
110P05483,MIDD,25.0113792
110P05483,PMP,26.4011194
110P05483,WE,26.2802752
110P05484,AMP,28.976349
110P05484,MIDD,24.9671612
110P05484,PMP,26.5323503
110P05484,WE,26.2884057
110P05485,AMP,28.9758555
110P05485,MIDD,24.9991236
110P05485,PMP,26.4032467
110P05485,WE,26.3086922
110P05486,AMP,28.9929719
110P05486,MIDD,24.9162704
110P05486,PMP,26.4560303
110P05486,WE,26.3264889
110P05487,AMP,28.9518719
110P05487,MIDD,24.9466436
110P05487,PMP,26.3432995
110P05487,WE,26.1953491
110P05488,AMP,28.9530372
110P05488,MIDD,24.946711
110P05488,PMP,26.3441132
110P05488,WE,26.1958653
110P05490,AMP,24.2225081
110P05490,MIDD,24.3813498
110P05490,PMP,22.1289848
110P05490,WE,23.6833283
110P05491,AMP,24.1967926
110P05491,MIDD,24.4151231
110P05491,PMP,22.1112685
110P05491,WE,23.7116744
110P05492,AMP,24.278004
110P05492,MIDD,24.4109095
110P05492,PMP,22.1529929
110P05492,WE,23.7352403
110P05495,AMP,36.4736397
110P05495,MIDD,29.3923454
110P05495,PMP,29.831047
110P05495,WE,31.0023333
110P05496,AMP,36.5472608
110P05496,MIDD,29.427988
110P05496,PMP,29.9039611
110P05496,WE,31.0655384
110P05497,AMP,36.6624949
110P05497,MIDD,29.3997812
110P05497,PMP,29.7657595
110P05497,WE,31.0648658
110P05498,AMP,36.6451158
110P05498,MIDD,29.4147399
110P05498,PMP,29.7889002
110P05498,WE,31.1903723
110P05499,AMP,36.7446317
110P05499,MIDD,29.4372326
110P05499,PMP,29.8332804
110P05499,WE,31.3595239
110P05500,AMP,36.9611794
110P05500,MIDD,29.4312929
110P05500,PMP,29.77854
110P05500,WE,31.5344828
110P05503,AMP,20.8192093
110P05503,MIDD,17.7057374
110P05503,PMP,12.2898922
110P05503,WE,16.5644927
110P05504,AMP,20.8487882
110P05504,MIDD,17.7404244
110P05504,PMP,12.2907777
110P05504,WE,16.5871162
110P05506,AMP,31.4462249
110P05506,MIDD,25.3675288
110P05506,PMP,29.0209722
110P05506,WE,27.7115265
110P05507,AMP,31.504447
110P05507,MIDD,25.4449736
110P05507,PMP,29.0396497
110P05507,WE,27.7436202
110P05508,AMP,31.3188108
110P05508,MIDD,25.449901
110P05508,PMP,29.0082272
110P05508,WE,27.7281846
110P05509,AMP,31.3188108
110P05509,MIDD,25.449901
110P05509,PMP,29.0082272
110P05509,WE,27.7281846
110P05510,AMP,31.1930722
110P05510,MIDD,25.4389042
110P05510,PMP,28.9888191
110P05510,WE,27.7175918
110P05511,AMP,31.1574393
110P05511,MIDD,25.2927281
110P05511,PMP,29.1562303
110P05511,WE,27.6902044
110P05512,AMP,31.1772346
110P05512,MIDD,25.2957461
110P05512,PMP,29.1548508
110P05512,WE,27.7231018
110P05513,AMP,31.2554697
110P05513,MIDD,25.3095063
110P05513,PMP,29.1747868
110P05513,WE,27.6249394
110P05514,AMP,31.2554697
110P05514,MIDD,25.3095063
110P05514,PMP,29.1747868
110P05514,WE,27.6249394
110P05517,AMP,35.2464974
110P05517,MIDD,31.9909981
110P05517,PMP,35.8188319
110P05517,WE,33.724462
110P05518,AMP,35.1987437
110P05518,MIDD,32.0038392
110P05518,PMP,35.7868416
110P05518,WE,33.7122406
110P05519,AMP,31.2632597
110P05519,MIDD,29.8629479
110P05519,PMP,33.837092
110P05519,WE,31.2378011
110P05520,AMP,31.4505004
110P05520,MIDD,29.8325658
110P05520,PMP,33.8178358
110P05520,WE,31.2644973
110P05521,AMP,31.4418644
110P05521,MIDD,29.9004086
110P05521,PMP,33.8009339
110P05521,WE,31.2872618
110P05522,AMP,31.2734072
110P05522,MIDD,29.9270199
110P05522,PMP,33.7799865
110P05522,WE,31.2772928
110P05529,AMP,26.8752243
110P05529,MIDD,23.0875962
110P05529,PMP,23.086652
110P05529,WE,23.9062279
110P05530,AMP,26.8763648
110P05530,MIDD,23.0832689
110P05530,PMP,23.0961563
110P05530,WE,23.912209
110P05531,AMP,26.8677073
110P05531,MIDD,23.0698393
110P05531,PMP,23.3359865
110P05531,WE,23.9341186
110P05532,AMP,26.8944533
110P05532,MIDD,23.0499102
110P05532,PMP,23.2093292
110P05532,WE,23.7981338
110P05533,AMP,26.8657116
110P05533,MIDD,23.0704647
110P05533,PMP,23.0478212
110P05533,WE,23.9784901
110P05534,AMP,26.9079642
110P05534,MIDD,23.0567314
110P05534,PMP,22.9116418
110P05534,WE,23.7926633
110P05535,AMP,26.883775
110P05535,MIDD,23.0826853
110P05535,PMP,22.9828514
110P05535,WE,23.8164047
110P05536,AMP,26.908582
110P05536,MIDD,23.0743936
110P05536,PMP,23.1271655
110P05536,WE,23.7976209
110P05537,AMP,26.9042399
110P05537,MIDD,23.0834006
110P05537,PMP,23.170299
110P05537,WE,23.8330037
110P05538,AMP,26.914414
110P05538,MIDD,23.1334292
110P05538,PMP,23.0473812
110P05538,WE,23.9427684
110P05539,AMP,26.870924
110P05539,MIDD,23.0988027
110P05539,PMP,22.9819999
110P05539,WE,23.8830352
110P05540,AMP,26.8624783
110P05540,MIDD,23.1245685
110P05540,PMP,22.9654234
110P05540,WE,24.0236481
110P05541,AMP,26.8894713
110P05541,MIDD,23.0668945
110P05541,PMP,22.5775064
110P05541,WE,23.7661845
110P05542,AMP,26.9240391
110P05542,MIDD,23.0823826
110P05542,PMP,22.4500531
110P05542,WE,23.7470816
110P10918,AMP,8.9653465
110P10918,MIDD,12.4630528
110P10918,PMP,9.1181397
110P10918,WE,10.4617607
110P10919,AMP,8.9610951
110P10919,MIDD,12.4754666
110P10919,PMP,9.1395806
110P10919,WE,10.4717862
110P10920,AMP,8.8479619
110P10920,MIDD,12.5022924
110P10920,PMP,9.1746803
110P10920,WE,10.3759957
110P10921,AMP,8.8571316
110P10921,MIDD,12.4872141
110P10921,PMP,9.1633066
110P10921,WE,10.3699198
110P15859,AMP,9.0284083
110P15859,MIDD,12.4217468
110P15859,PMP,9.1266287
110P15859,WE,10.3982231
110P16029,AMP,9.2512564
110P16029,MIDD,12.5139259
110P16029,PMP,9.2374143
110P16029,WE,10.7042742
110P16072,AMP,3.3492327
110P16072,MIDD,4.8337948
110P16072,PMP,2.0958513
110P16072,WE,3.5774931
