Year_Record,Travel_Time_Code,DIR_AADT
2017,110N04170,56794
2017,110N04171,57360
2017,110N04172,57360
2017,110N04173,33258
2017,110N04174,35218
2017,110N04175,61502
2017,110N04176,83682
2017,110N04177,83682
2017,110N04178,89996
2017,110N04179,88721
2017,110N04180,62879
2017,110N04181,62091
2017,110N04182,80874
2017,110N04183,64160
2017,110N04184,71340
2017,110N04185,59707
2017,110N04186,50950
2017,110N04187,25732
2017,110N04188,20036
2017,110N04189,19192
2017,110N04190,24228
2017,110N04191,19750
2017,110N04192,19750
2017,110N04193,19690
2017,110N04227,23366
2017,110N04228,51247
2017,110N04229,50738
2017,110N04230,47868
2017,110N04231,51814
2017,110N04232,50880
2017,110N04233,50935
2017,110N04234,51303
2017,110N04235,46416
2017,110N04236,44659
2017,110N04237,39681
2017,110N04238,39681
2017,110N04239,22298
2017,110N04240,21692
2017,110N04241,19234
2017,110N04242,17886
2017,110N04243,15914
2017,110N04247,29401
2017,110N04248,26976
2017,110N04249,13778
2017,110N04250,17432
2017,110N04251,22047
2017,110N04252,25906
2017,110N04299,67858
2017,110N04301,91482
2017,110N04302,30920
2017,110N04307,51247
2017,110N04308,51247
2017,110N04309,48811
2017,110N04311,51430
2017,110N04312,50880
2017,110N04313,51524
2017,110N04314,47972
2017,110N04315,45831
2017,110N04316,22000
2017,110N04317,22000
2017,110N04325,31305
2017,110N04326,21790
2017,110N04327,35534
2017,110N04328,26204
2017,110N04331,29796
2017,110N04332,30920
2017,110N04333,31062
2017,110N04603,113263
2017,110N04604,91480
2017,110N04605,85582
2017,110N04606,85567
2017,110N04607,85567
2017,110N04608,88572
2017,110N04609,88572
2017,110N04610,81058
2017,110N04611,80511
2017,110N04612,98254
2017,110N04613,103832
2017,110N04645,75759
2017,110N04646,69700
2017,110N04647,75474
2017,110N04648,78047
2017,110N04652,89612
2017,110N04653,80572
2017,110N04654,93373
2017,110N04655,97642
2017,110N04656,101746
2017,110N04657,102523
2017,110N04659,50264
2017,110N04660,80819
2017,110N04661,80819
2017,110N04662,93453
2017,110N04663,103844
2017,110N04665,99574
2017,110N04666,44185
2017,110N04668,104408
2017,110N04669,106452
2017,110N04670,67858
2017,110N04678,20216
2017,110N04679,21203
2017,110N04680,23566
2017,110N04681,25616
2017,110N04682,28600
2017,110N04683,30412
2017,110N04684,24806
2017,110N04686,22878
2017,110N04687,23255
2017,110N04688,23022
2017,110N04689,26854
2017,110N04691,30559
2017,110N04692,35116
2017,110N04693,35116
2017,110N04694,35116
2017,110N04696,39996
2017,110N04697,43464
2017,110N04698,51714
2017,110N04699,55168
2017,110N04700,55116
2017,110N04701,50164
2017,110N04702,50491
2017,110N04703,89700
2017,110N04704,95128
2017,110N04705,81727
2017,110N04706,72069
2017,110N04707,60826
2017,110N04708,32045
2017,110N04709,29632
2017,110N04710,21274
2017,110N04712,10200
2017,110N04713,14502
2017,110N04714,15148
2017,110N04715,13536
2017,110N04717,14426
2017,110N04718,17511
2017,110N04719,24102
2017,110N04720,25830
2017,110N04721,37384
2017,110N04723,46850
2017,110N04724,36368
2017,110N04725,33318
2017,110N04726,35586
2017,110N04728,57056
2017,110N04729,55304
2017,110N04730,43870
2017,110N04731,47310
2017,110N04732,42669
2017,110N04733,30332
2017,110N04734,28782
2017,110N04735,31909
2017,110N04736,30952
2017,110N04737,26997
2017,110N04738,26997
2017,110N04739,27871
2017,110N04740,35214
2017,110N04741,36335
2017,110N04742,38482
2017,110N04743,40568
2017,110N04746,18931
2017,110N04747,20125
2017,110N04748,22334
2017,110N04749,21068
2017,110N04750,21068
2017,110N04751,25572
2017,110N04752,19060
2017,110N04754,20386
2017,110N04755,18264
2017,110N04756,18264
2017,110N04757,8918
2017,110N04758,30726
2017,110N04759,30666
2017,110N04760,30666
2017,110N04761,30666
2017,110N04762,34730
2017,110N04763,40395
2017,110N04764,39960
2017,110N04765,36796
2017,110N04766,34074
2017,110N04767,31372
2017,110N04768,25031
2017,110N04770,9184
2017,110N04771,11536
2017,110N04772,17320
2017,110N04773,17930
2017,110N04774,12358
2017,110N04775,17114
2017,110N04776,34248
2017,110N04778,22714
2017,110N04779,22266
2017,110N04780,23526
2017,110N04781,25926
2017,110N04782,21074
2017,110N04783,16014
2017,110N04784,54350
2017,110N04785,58452
2017,110N04786,55196
2017,110N04787,48820
2017,110N04788,48694
2017,110N04789,68986
2017,110N04790,68986
2017,110N04791,56441
2017,110N04792,63440
2017,110N04793,63440
2017,110N04794,76996
2017,110N04795,77237
2017,110N04798,18960
2017,110N04799,21200
2017,110N04800,21772
2017,110N04801,248
2017,110N04802,18052
2017,110N04803,23126
2017,110N04804,24371
2017,110N04805,24371
2017,110N04806,30972
2017,110N04807,51886
2017,110N04808,53824
2017,110N04809,46456
2017,110N04810,49600
2017,110N04811,49650
2017,110N04812,56217
2017,110N04813,51104
2017,110N04814,52990
2017,110N04815,50658
2017,110N04816,49638
2017,110N04817,56618
2017,110N04818,65411
2017,110N04819,65418
2017,110N04820,65428
2017,110N04821,65428
2017,110N04823,26332
2017,110N04824,26332
2017,110N04825,10762
2017,110N04827,26870
2017,110N04828,23699
2017,110N04829,29304
2017,110N04830,13602
2017,110N04833,15663
2017,110N04834,14046
2017,110N04835,12054
2017,110N04837,12966
2017,110N04838,12966
2017,110N04839,21574
2017,110N04841,21574
2017,110N04843,21574
2017,110N04844,21574
2017,110N04845,21574
2017,110N04846,12917
2017,110N04847,18474
2017,110N04848,37758
2017,110N04849,39396
2017,110N04850,40649
2017,110N04851,36290
2017,110N04852,37472
2017,110N04855,41794
2017,110N04856,38838
2017,110N04857,44478
2017,110N04858,45992
2017,110N04859,44530
2017,110N04860,47254
2017,110N04861,65706
2017,110N04862,70971
2017,110N04863,81204
2017,110N04864,74374
2017,110N04865,76420
2017,110N04866,76664
2017,110N04867,69432
2017,110N04868,63605
2017,110N04869,66927
2017,110N04870,64662
2017,110N04871,46130
2017,110N04872,42210
2017,110N04873,42210
2017,110N04874,44140
2017,110N04875,43439
2017,110N04876,43439
2017,110N04877,43439
2017,110N04878,43439
2017,110N04879,47708
2017,110N04880,48835
2017,110N04881,50200
2017,110N04883,57688
2017,110N04884,77092
2017,110N04885,75852
2017,110N04886,69837
2017,110N04887,77818
2017,110N04888,66438
2017,110N04889,51298
2017,110N04890,49670
2017,110N04891,41699
2017,110N04892,41054
2017,110N04893,40608
2017,110N04894,39440
2017,110N04895,31854
2017,110N04896,32289
2017,110N04897,33814
2017,110N04898,30988
2017,110N04899,28354
2017,110N04900,32020
2017,110N04901,32874
2017,110N04902,35627
2017,110N04903,17114
2017,110N04904,17114
2017,110N04905,23718
2017,110N04906,30999
2017,110N04907,37604
2017,110N04910,28196
2017,110N04911,25675
2017,110N04912,24062
2017,110N04913,23412
2017,110N04914,23647
2017,110N04915,24458
2017,110N04916,14889
2017,110N04917,22764
2017,110N04918,32748
2017,110N04919,36266
2017,110N04921,11186
2017,110N04925,55121
2017,110N04926,72222
2017,110N04929,70971
2017,110N04930,72513
2017,110N04931,72513
2017,110N04933,76664
2017,110N04934,71912
2017,110N04935,63356
2017,110N04936,66927
2017,110N04939,14585
2017,110N04940,11418
2017,110N04941,11544
2017,110N04944,70939
2017,110N04945,56682
2017,110N04946,55970
2017,110N04947,53558
2017,110N04948,52783
2017,110N04949,48916
2017,110N04950,38574
2017,110N04951,32742
2017,110N04954,39022
2017,110N04955,39022
2017,110N04956,34506
2017,110N04957,31439
2017,110N04958,30838
2017,110N04960,29185
2017,110N04961,28606
2017,110N04962,26596
2017,110N04963,24252
2017,110N05007,25197
2017,110N05008,28695
2017,110N05009,30598
2017,110N05010,31836
2017,110N05011,27724
2017,110N05012,25999
2017,110N05014,17343
2017,110N05015,29612
2017,110N05016,31788
2017,110N05017,32409
2017,110N05018,37356
2017,110N05019,38578
2017,110N05020,30794
2017,110N05021,27601
2017,110N05022,25756
2017,110N05353,29230
2017,110N05354,27448
2017,110N05355,27479
2017,110N05356,27264
2017,110N05357,26732
2017,110N05358,26976
2017,110N05359,27258
2017,110N05360,27040
2017,110N05361,25239
2017,110N05362,24818
2017,110N05363,22448
2017,110N05364,19868
2017,110N05365,19588
2017,110N05366,22266
2017,110N05367,22266
2017,110N05368,21084
2017,110N05369,22934
2017,110N05370,24056
2017,110N05371,26189
2017,110N05372,27964
2017,110N05373,26328
2017,110N05374,26328
2017,110N05375,28060
2017,110N05376,24665
2017,110N05377,23432
2017,110N05379,55423
2017,110N05380,50952
2017,110N05381,50858
2017,110N05382,48633
2017,110N05383,48214
2017,110N05385,4813
2017,110N05387,4810
2017,110N05388,16306
2017,110N05390,48879
2017,110N05391,22462
2017,110N05392,18121
2017,110N05393,18867
2017,110N05394,19565
2017,110N05395,20750
2017,110N05396,20350
2017,110N05397,21054
2017,110N05398,21132
2017,110N05399,21642
2017,110N05400,21791
2017,110N05401,24972
2017,110N05402,25041
2017,110N05403,23834
2017,110N05404,24671
2017,110N05405,24528
2017,110N05406,20036
2017,110N05407,19782
2017,110N05408,18756
2017,110N05409,18832
2017,110N05410,18298
2017,110N05411,18946
2017,110N05412,19824
2017,110N05413,20262
2017,110N05415,20992
2017,110N05416,21191
2017,110N05417,18458
2017,110N05419,17789
2017,110N05420,17640
2017,110N05421,17558
2017,110N05422,18051
2017,110N05423,18448
2017,110N05424,18736
2017,110N05427,12409
2017,110N05428,13079
2017,110N05429,12574
2017,110N05430,11146
2017,110N05431,11218
2017,110N05432,10820
2017,110N05433,11120
2017,110N05434,11143
2017,110N05435,11574
2017,110N05436,12094
2017,110N05437,12422
2017,110N05438,12946
2017,110N05439,17722
2017,110N05440,25084
2017,110N05443,23678
2017,110N05444,21682
2017,110N05445,16926
2017,110N05446,15777
2017,110N05447,14986
2017,110N05448,15241
2017,110N05449,17025
2017,110N05450,17770
2017,110N05451,20106
2017,110N05452,19144
2017,110N05453,24115
2017,110N05454,20534
2017,110N05455,20502
2017,110N05456,19428
2017,110N05457,17794
2017,110N05458,17895
2017,110N05459,19742
2017,110N05460,19466
2017,110N05461,9330
2017,110N05463,19562
2017,110N05464,26596
2017,110N05465,26580
2017,110N05466,24586
2017,110N05467,24586
2017,110N05468,23818
2017,110N05469,22456
2017,110N05470,22680
2017,110N05471,18324
2017,110N05472,17732
2017,110N05473,17548
2017,110N05474,16992
2017,110N05475,15466
2017,110N05476,15232
2017,110N05477,15314
2017,110N05478,15695
2017,110N05479,14842
2017,110N05480,14746
2017,110N05481,14320
2017,110N05482,14026
2017,110N05483,13620
2017,110N05484,12141
2017,110N05485,13828
2017,110N05486,13490
2017,110N05487,12212
2017,110N05488,12951
2017,110N05490,25866
2017,110N05491,25564
2017,110N05492,23887
2017,110N05495,22438
2017,110N05496,22438
2017,110N05497,22802
2017,110N05498,22994
2017,110N05499,24860
2017,110N05500,31898
2017,110N05503,19043
2017,110N05504,15994
2017,110N05506,12787
2017,110N05507,14386
2017,110N05508,14472
2017,110N05509,14473
2017,110N05510,14142
2017,110N05511,14106
2017,110N05512,14372
2017,110N05513,14026
2017,110N05514,14026
2017,110N05517,18572
2017,110N05518,20046
2017,110N05519,19712
2017,110N05520,22058
2017,110N05521,19994
2017,110N05522,11794
2017,110N05523,19836
2017,110N05524,16577
2017,110N05525,13458
2017,110N05526,14570
2017,110N05527,18748
2017,110N05529,4746
2017,110N05530,4441
2017,110N05531,5798
2017,110N05532,7190
2017,110N05533,7190
2017,110N05534,9587
2017,110N05535,7304
2017,110N05536,5332
2017,110N05537,4352
2017,110N05538,3917
2017,110N05539,4319
2017,110N05540,4554
2017,110N05541,6358
2017,110N05542,3855
2017,110N05543,10637
2017,110N05544,24282
2017,110N05545,24703
2017,110N05546,25588
2017,110N05601,9480
2017,110N05602,11503
2017,110N05603,24882
2017,110N05604,25892
2017,110N05605,25892
2017,110N05606,25876
2017,110N05607,25842
2017,110N05608,25842
2017,110N05611,4164
2017,110N05614,30703
2017,110N05615,30703
2017,110N05617,38108
2017,110N05618,37404
2017,110N05619,35670
2017,110N05620,32086
2017,110N05621,28164
2017,110N05623,27714
2017,110N05624,21225
2017,110N05625,21498
2017,110N05626,21027
2017,110N05627,21027
2017,110N05628,34911
2017,110N05629,32272
2017,110N05630,32078
2017,110N05631,15692
2017,110N05632,15692
2017,110N05633,15692
2017,110N05634,31883
2017,110N05635,18150
2017,110N05636,22450
2017,110N05638,15409
2017,110N05639,9480
2017,110N05640,6288
2017,110N05641,20480
2017,110N05642,25553
2017,110N05646,11293
2017,110N05647,23420
2017,110N05648,23420
2017,110N05649,31037
2017,110N05650,4442
2017,110N05654,19268
2017,110N05657,21831
2017,110N05659,24036
2017,110N05661,34972
2017,110N05662,35015
2017,110N05663,47810
2017,110N05664,23328
2017,110N05665,28472
2017,110N05666,24604
2017,110N05667,24604
2017,110N05668,51326
2017,110N05670,51578
2017,110N05671,51574
2017,110N05672,51728
2017,110N05673,53258
2017,110N05674,53258
2017,110N05675,63090
2017,110N05676,54322
2017,110N05677,54322
2017,110N05678,54322
2017,110N05679,54322
2017,110N05683,30160
2017,110N05684,22226
2017,110N05685,19026
2017,110N05687,17250
2017,110N05688,9751
2017,110N05690,8412
2017,110N05692,18654
2017,110N05694,20570
2017,110N05695,25415
2017,110N05696,31680
2017,110N05697,31250
2017,110N05698,30674
2017,110N05699,27712
2017,110N05706,26766
2017,110N05707,26766
2017,110N05708,26766
2017,110N05710,29854
2017,110N05711,29224
2017,110N05712,29224
2017,110N05713,29224
2017,110N05714,29224
2017,110N05715,30424
2017,110N05716,44306
2017,110N05718,25532
2017,110N05720,29698
2017,110N05722,13284
2017,110N05723,28282
2017,110N05724,28282
2017,110N05725,8358
2017,110N05726,25240
2017,110N05728,25240
2017,110N05729,25240
2017,110N05730,23699
2017,110N05731,20745
2017,110N05732,20745
2017,110N05735,20745
2017,110N05736,19087
2017,110N05737,19480
2017,110N05738,16427
2017,110N05739,17576
2017,110N05740,18072
2017,110N05741,28936
2017,110N05742,45820
2017,110N05743,24294
2017,110N05744,34966
2017,110N05747,35266
2017,110N05748,34130
2017,110N05754,35324
2017,110N06002,12606
2017,110N06003,20720
2017,110N06004,25410
2017,110N06005,13831
2017,110N06008,8250
2017,110N06012,5480
2017,110N06017,5444
2017,110N06020,19063
2017,110N06022,24617
2017,110N06023,27921
2017,110N06024,35922
2017,110N06025,8748
2017,110N06026,26602
2017,110N06027,15620
2017,110N06029,4616
2017,110N06033,4620
2017,110N06035,5480
2017,110N06040,12575
2017,110N06041,11652
2017,110N06043,9875
2017,110N06045,16680
2017,110N06048,24617
2017,110N06049,8270
2017,110N06051,16153
2017,110N06052,6394
2017,110N06059,29111
2017,110N06060,8308
2017,110N06061,8782
2017,110N06062,9299
2017,110N06064,9711
2017,110N06067,5985
2017,110N06070,5444
2017,110N06084,12213
2017,110N06085,12220
2017,110N06086,9696
2017,110N06088,10035
2017,110N06089,8320
2017,110N06091,17566
2017,110N06092,8196
2017,110N06093,9036
2017,110N06094,10682
2017,110N06097,10575
2017,110N06100,19462
2017,110N06101,22050
2017,110N06102,21891
2017,110N06103,24346
2017,110N06104,17514
2017,110N06105,16125
2017,110N06109,17046
2017,110N06110,16526
2017,110N06114,14932
2017,110N06115,15845
2017,110N06122,9944
2017,110N06123,7882
2017,110N06129,3645
2017,110N06130,6012
2017,110N06131,2991
2017,110N06142,8266
2017,110N06145,9299
2017,110N06149,24515
2017,110N06150,15730
2017,110N06151,11652
2017,110N06153,17246
2017,110N06154,14515
2017,110N06156,22678
2017,110N06161,22678
2017,110N06437,3075
2017,110N06443,2533
2017,110N06445,2187
2017,110N06455,8071
2017,110N06456,6449
2017,110N06457,14258
2017,110N06458,4190
2017,110N06459,8140
2017,110N06460,10704
2017,110N06462,15438
2017,110N06463,12782
2017,110N06464,12360
2017,110N06465,12360
2017,110N06466,11354
2017,110N06467,10705
2017,110N06468,10705
2017,110N06470,24063
2017,110N06471,20864
2017,110N06472,20864
2017,110N06473,20864
2017,110N06474,20546
2017,110N06475,18572
2017,110N06477,15606
2017,110N06478,11790
2017,110N06479,10682
2017,110N06480,9118
2017,110N06481,6821
2017,110N06484,20470
2017,110N06485,15644
2017,110N06486,26012
2017,110N06487,27068
2017,110N06489,28132
2017,110N06490,27578
2017,110N06492,12066
2017,110N06496,11354
2017,110N06498,19860
2017,110N06500,7068
2017,110N06503,5206
2017,110N06507,14636
2017,110N06508,10477
2017,110N06509,12672
2017,110N06510,14183
2017,110N06511,10892
2017,110N06512,16476
2017,110N06513,10476
2017,110N06514,11372
2017,110N06515,10090
2017,110N06516,18882
2017,110N06517,19657
2017,110N06519,18838
2017,110N06520,9586
2017,110N06521,10202
2017,110N06522,16776
2017,110N06523,18304
2017,110N06524,11372
2017,110N06525,9704
2017,110N06527,10870
2017,110N06534,20652
2017,110N06535,32319
2017,110N06551,6428
2017,110N06552,6428
2017,110N06553,6428
2017,110N06554,3200
2017,110N06555,6464
2017,110N06557,3200
2017,110N06558,3696
2017,110N06559,6103
2017,110N06560,6536
2017,110N06563,4694
2017,110N06565,2194
2017,110N06570,7984
2017,110N06571,1143
2017,110N06572,6738
2017,110N06574,7508
2017,110N06576,7508
2017,110N06578,7351
2017,110N06585,5429
2017,110N06586,13308
2017,110N06588,6361
2017,110N06590,6361
2017,110N06592,6361
2017,110N06594,6476
2017,110N06596,5281
2017,110N06598,5474
2017,110N06602,5474
2017,110N06610,932
2017,110N06617,6226
2017,110N06618,6830
2017,110N06619,12092
2017,110N06620,6870
2017,110N06624,28754
2017,110N06626,28754
2017,110N06628,28754
2017,110N06629,5212
2017,110N06631,5390
2017,110N06632,10981
2017,110N06633,6710
2017,110N06634,6217
2017,110N06636,7146
2017,110N06637,8026
2017,110N06638,3646
2017,110N06641,5428
2017,110N06642,4054
