tmc,year,AMP Vol,MIDD Vol,PMP Vol,WE Vol,max Vol,max WD Vol
110+04950,2019,27.33769875,25.4786675,32.044545,27.88578429,27.88578429,32.044545
110+04950,2020,20.6510245,19.24670367,24.206598,21.06505086,21.06505086,24.206598
110+04951,2017,22.62453715,21.08601257,26.5198986,23.07812989,23.07812989,26.5198986
110+04951,2018,22.6858033,21.14311247,26.5917132,23.14062434,23.14062434,26.5917132
110+04951,2019,23.3318827,21.74525687,27.3490308,23.7996568,23.7996568,27.3490308
110+04951,2020,17.45095115,16.26424323,20.4555546,17.80082017,17.80082017,20.4555546
110+04952,2017,23.16169895,21.58664603,27.1495458,23.62606109,23.62606109,27.1495458
110+04952,2018,23.37334565,21.78390023,27.3976326,23.84195103,23.84195103,27.3976326
110+04952,2019,24.33627625,22.68134917,28.526355,24.82418714,24.82418714,28.526355
110+04952,2020,19.12184615,17.82151323,22.4141346,19.50521446,19.50521446,22.4141346
110+04953,2017,38.2269399,30.48287302,32.30741318,33.21676074,33.21676074,38.2269399
110+04953,2018,37.9426903,30.2562071,32.06718025,32.96976606,32.96976606,37.9426903
110+04953,2019,38.23620115,30.49025812,32.3152403,33.22480819,33.22480819,38.23620115
110+04953,2020,30.68043373,24.46514862,25.92950028,26.65933055,26.65933055,30.68043373
110+04955,2017,14.89781336,11.87979352,12.5908538,12.94524499,12.94524499,14.89781336
110+04955,2018,15.09514955,12.03715307,12.75763204,13.11671748,13.11671748,15.09514955
110+04955,2019,15.46773736,12.33426152,13.0725238,13.44047241,13.44047241,15.46773736
110+04955,2020,12.04320653,9.603476925,10.17828919,10.4647746,10.4647746,12.04320653
110+04956,2017,26.6859789,21.27989602,22.55359566,23.18840531,23.18840531,26.6859789
110+04956,2018,26.9581176,21.49690448,22.78359309,23.42487641,23.42487641,26.9581176
110+04956,2019,27.5123687,21.93887462,23.25201716,23.90648508,23.90648508,27.5123687
110+04956,2020,21.50750695,17.15048615,18.17702163,18.68864509,18.68864509,21.50750695
110+04957,2017,26.32877058,17.51742877,22.89301231,21.57083601,21.57083601,26.32877058
110+04957,2018,26.45790945,17.60334927,23.00529928,21.67663789,21.67663789,26.45790945
110+04957,2019,27.1487246,18.06297215,23.6059669,22.24261421,22.24261421,27.1487246
110+04957,2020,21.41993763,14.25141484,18.62475479,17.54908991,17.54908991,21.41993763
110+04958,2017,26.28831745,17.49051392,22.85783808,21.53769326,21.53769326,26.28831745
110+04958,2018,26.53414805,17.65407342,23.07158917,21.73909924,21.73909924,26.53414805
110+04958,2019,27.0273652,17.98222758,23.50044421,22.14318594,22.14318594,27.0273652
110+04958,2020,20.67700016,13.75711321,17.97876652,16.94041043,16.94041043,20.67700016
110+04959,2017,24.54805448,16.33265763,21.34466976,20.11191734,20.11191734,24.54805448
110+04959,2018,24.7697688,16.48017173,21.5374516,20.29356514,20.29356514,24.7697688
110+04959,2019,25.24120348,16.7938333,21.94736667,20.67980574,20.67980574,25.24120348
110+04959,2020,19.14444851,12.73745434,16.64620435,15.68480982,15.68480982,19.14444851
110+05007,2017,13.70517619,16.60534916,15.4434194,15.44474838,15.44474838,16.60534916
110+05007,2018,13.49485463,16.35052113,15.20642252,15.20773109,15.20773109,16.35052113
110+05007,2019,13.53068719,16.39393628,15.24679976,15.24811182,15.24811182,16.39393628
110+05007,2020,11.37969481,13.78776917,12.82299456,12.82409804,12.82409804,13.78776917
110+05008,2017,16.41659075,17.48035333,17.92980525,17.304836,17.304836,17.92980525
110+05008,2018,16.46575576,17.53270413,17.98350209,17.35666116,17.35666116,17.98350209
110+05008,2019,16.14985647,17.1963352,17.63848449,17.02366964,17.02366964,17.63848449
110+05008,2020,13.92895452,14.8315232,15.21286884,14.68260233,14.68260233,15.21286884
110+05009,2017,17.30048097,19.40515467,19.00079838,18.68828896,18.68828896,19.40515467
110+05009,2018,17.17830708,19.26811783,18.86661705,18.55631454,18.55631454,19.26811783
110+05009,2019,17.34485804,19.45493038,19.04953689,18.73622586,18.73622586,19.45493038
110+05009,2020,14.9364435,16.75352245,16.40441973,16.1346134,16.1346134,16.75352245
110+05010,2017,18.31823532,20.64408192,20.45686104,19.92606264,19.92606264,20.64408192
110+05010,2018,18.25545638,20.573332,20.38675275,19.85777346,19.85777346,20.573332
110+05010,2019,18.41295443,20.75082742,20.56263846,20.02909543,20.02909543,20.75082742
110+05010,2020,15.55706313,17.53232667,17.37332625,16.92253696,16.92253696,17.53232667
110+05011,2017,20.85262828,22.35270512,22.66100508,22.01219744,22.01219744,22.66100508
110+05011,2018,20.82520264,22.32330657,22.63120104,21.98324672,21.98324672,22.63120104
110+05011,2019,21.01889622,22.53093388,22.84169207,22.18771118,22.18771118,22.84169207
110+05011,2020,18.09406599,19.39569997,19.66321539,19.10023752,19.10023752,19.66321539
110+05012,2017,15.9724895,19.98928433,20.5249385,18.99467271,18.99467271,20.5249385
110+05012,2018,15.9524613,19.9642194,20.4992019,18.97085494,18.97085494,20.4992019
110+05012,2019,16.06612134,20.1064629,20.64525711,19.10602079,19.10602079,20.64525711
110+05012,2020,13.29922551,16.64374236,17.08974582,15.81559567,15.81559567,17.08974582
110+05018,2017,20.69911523,19.86569842,20.51799602,20.29018825,20.29018825,20.69911523
110+05018,2018,20.53287245,19.70614913,20.35320788,20.12722973,20.12722973,20.53287245
110+05018,2019,22.52589669,21.61892743,22.32879297,22.08088024,22.08088024,22.52589669
110+05018,2020,19.4283655,18.6461134,19.25836547,19.04454316,19.04454316,19.4283655
110+05019,2017,22.62427443,22.54295203,23.8463342,22.93858191,22.93858191,23.8463342
110+05019,2018,22.44236704,22.3616985,23.654601,22.75414737,22.75414737,23.654601
110+05019,2019,24.23214047,24.14503863,25.5410498,24.56878521,24.56878521,25.5410498
110+05019,2020,20.89981675,20.82469287,22.0287292,21.19016721,21.19016721,22.0287292
110+05020,2017,22.58992694,24.69983502,25.9032153,24.44082707,24.44082707,25.9032153
110+05020,2018,22.410298,24.50342867,25.69724,24.24648029,24.24648029,25.69724
110+05020,2019,25.40738658,27.78044648,29.1339147,27.48913457,27.48913457,29.1339147
110+05020,2020,21.9135749,23.96031143,25.127662,23.7090583,23.7090583,25.127662
110+05021,2017,18.23401626,17.70957658,19.80301297,18.45754117,18.45754117,19.80301297
110+05021,2018,18.08659776,17.56639808,19.64290944,18.30831552,18.30831552,19.64290944
110+05021,2019,20.82882645,20.22975585,22.62110083,21.0841603,21.0841603,22.62110083
110+05021,2020,17.96425876,17.44757775,19.51004344,18.18447681,18.18447681,19.51004344
110+05022,2017,17.03312027,17.19979102,19.75656659,17.88267811,17.88267811,19.75656659
110+05022,2018,17.13251034,17.30015363,19.87184826,17.98702544,17.98702544,19.87184826
110+05022,2019,17.35526104,17.52508398,20.13021484,18.22088624,18.22088624,20.13021484
110+05022,2020,14.14145373,14.27982925,16.40254797,14.84678445,14.84678445,16.40254797
110+05023,2017,13.32235866,12.90814183,15.82901951,13.86102597,13.86102597,15.82901951
110+05023,2018,13.21534242,12.80445292,15.70186769,13.74968271,13.74968271,15.70186769
110+05023,2019,14.37681759,13.92981567,17.08187956,14.95812019,14.95812019,17.08187956
110+05023,2020,12.3999252,12.01438853,14.7330261,12.90129546,12.90129546,14.7330261
110+05354,2017,16.3899474,19.39116243,18.50334647,18.28001072,18.28001072,19.39116243
110+05354,2018,15.94405478,18.86362102,17.99995831,17.78269846,17.78269846,18.86362102
110+05354,2019,16.21660273,19.18607607,18.3076499,18.08667621,18.08667621,19.18607607
110+05354,2020,13.8790603,16.42049886,15.66869345,15.47957201,15.47957201,16.42049886
110+05355,2017,14.78407949,18.39477277,17.68124589,17.15928129,17.15928129,18.39477277
110+05355,2018,14.62741103,18.1998414,17.49387585,16.97744256,16.97744256,18.1998414
110+05355,2019,14.86743514,18.49848623,17.78093636,17.25602881,17.25602881,18.49848623
110+05355,2020,12.68863883,15.78756582,15.17517161,14.72718834,14.72718834,15.78756582
110+05356,2017,15.37863903,18.30852808,17.52902719,17.24870239,17.24870239,18.30852808
110+05356,2018,15.2681096,18.17694093,17.40304248,17.12473243,17.12473243,18.17694093
110+05356,2019,15.50369815,18.45741307,17.67157327,17.38896886,17.38896886,18.45741307
110+05356,2020,13.24121785,15.76389226,15.09273137,14.85136789,14.85136789,15.76389226
110+05357,2017,14.63191545,17.57178002,16.83407249,16.52104514,16.52104514,17.57178002
110+05357,2018,14.4130686,17.30896217,16.58228838,16.27394292,16.27394292,17.30896217
110+05357,2019,14.6699311,17.61743383,16.87780963,16.56396899,16.56396899,17.61743383
110+05357,2020,12.46450968,14.9688961,14.34046418,14.07380514,14.07380514,14.9688961
110+05358,2017,14.86807748,17.31653513,16.61019996,16.41516575,16.41516575,17.31653513
110+05358,2018,14.7015834,17.122623,16.42419744,16.23134724,16.23134724,17.122623
110+05358,2019,14.89260795,17.34510525,16.63760472,16.44224873,16.44224873,17.34510525
110+05358,2020,12.61440533,14.69173088,14.09246052,13.92698919,13.92698919,14.69173088
110+05359,2017,14.61866438,17.875467,17.5214085,16.84379239,16.84379239,17.875467
110+05359,2018,14.52777113,17.7643242,17.4124671,16.73906415,16.73906415,17.7643242
110+05359,2019,14.89386894,18.2119827,17.85125885,17.16088624,17.16088624,18.2119827
110+05359,2020,12.79171005,15.64149672,15.33168636,14.73875471,14.73875471,15.64149672
110+05360,2017,14.06577146,18.28127815,18.20572727,17.0552617,17.0552617,18.28127815
110+05360,2018,13.9729217,18.16060135,18.08554919,16.94267797,16.94267797,18.16060135
110+05360,2019,14.02031376,18.2221968,18.14689008,17.00014259,17.00014259,18.2221968
110+05360,2020,11.73775716,15.2555588,15.19251228,14.23245933,14.23245933,15.2555588
110+05361,2017,12.68617585,18.11603667,18.11293086,16.56376049,16.56376049,18.11603667
110+05361,2018,12.46448084,17.7994531,17.79640156,16.27430344,16.27430344,17.7994531
110+05361,2019,12.55253934,17.92520185,17.92212877,16.38927739,16.38927739,17.92520185
110+05361,2020,10.66923806,15.23582127,15.23320925,13.93033691,13.93033691,15.23582127
110+05362,2017,10.49780769,16.45066104,16.80801827,14.85194786,14.85194786,16.80801827
110+05362,2018,10.42921566,16.34317344,16.69819572,14.75490616,14.75490616,16.69819572
110+05362,2019,10.49942162,16.45319016,16.81060233,14.85423119,14.85423119,16.81060233
110+05362,2020,8.94601399,14.01891216,14.32344458,12.65652194,12.65652194,14.32344458
110+05363,2017,10.53775245,16.51325676,16.87197376,14.90846039,14.90846039,16.87197376
110+05363,2018,10.43365397,16.35012852,16.70530189,14.76118532,14.76118532,16.70530189
110+05363,2019,10.54017335,16.51705044,16.87584985,14.91188539,14.91188539,16.87584985
110+05363,2020,8.954487123,14.03219004,14.3370109,12.66850945,12.66850945,14.3370109
110+05364,2017,9.46476588,14.82312479,14.27030127,13.13421552,13.13421552,14.82312479
110+05364,2018,9.34901884,14.64184901,14.09578611,12.97359384,12.97359384,14.64184901
110+05364,2019,9.3575776,14.6552532,14.1086904,12.9854708,12.9854708,14.6552532
110+05364,2020,7.86916848,12.32419986,11.86457292,10.92001177,10.92001177,12.32419986
110+05365,2017,9.037129725,13.38381496,12.30516074,11.83371797,11.83371797,13.38381496
110+05365,2018,8.9777259,13.29583904,12.22427514,11.75593131,11.75593131,13.29583904
110+05365,2019,9.007858275,13.34046451,12.26530407,11.79538831,11.79538831,13.34046451
110+05365,2020,7.630378275,11.30044317,10.38969607,9.991639743,9.991639743,11.30044317
110+05366,2017,9.850273388,14.58806505,13.41235558,12.8984933,12.8984933,14.58806505
110+05366,2018,9.7491147,14.43825099,13.27461562,12.76603051,12.76603051,14.43825099
110+05366,2019,9.766763663,14.46438876,13.29864685,12.78914104,12.78914104,14.46438876
110+05366,2020,8.18395305,12.12027675,11.14345603,10.7165212,10.7165212,12.12027675
110+05367,2017,10.3605401,14.55465068,13.50901948,13.0575816,13.0575816,14.55465068
110+05367,2018,10.23997559,14.38527975,13.35181645,12.9056319,12.9056319,14.38527975
110+05367,2019,10.29425186,14.46152792,13.42258682,12.9740373,12.9740373,14.46152792
110+05367,2020,8.781634363,12.33657892,11.45029782,11.0676573,11.0676573,12.33657892
110+05368,2017,10.75146303,14.12907599,13.30374661,12.92823532,12.92823532,14.12907599
110+05368,2018,10.63854128,13.98067943,13.16401843,12.7924511,12.7924511,13.98067943
110+05368,2019,10.68352256,14.03979175,13.21967779,12.84653942,12.84653942,14.03979175
110+05368,2020,9.089498445,11.94499891,11.24724922,10.92978458,10.92978458,11.94499891
110+05369,2017,10.47487433,14.54875568,13.63438114,13.12353971,13.12353971,14.54875568
110+05369,2018,10.33100956,14.34893911,13.44712284,12.94329745,12.94329745,14.34893911
110+05369,2019,10.32832885,14.34521582,13.44363356,12.93993889,12.93993889,14.34521582
110+05369,2020,8.72571105,12.11930895,11.35762268,10.9320849,10.9320849,12.11930895
110+05370,2017,11.72367059,14.18788487,13.27612795,13.22332166,13.22332166,14.18788487
110+05370,2018,11.64587944,14.09374269,13.18803564,13.13557975,13.13557975,14.09374269
110+05370,2019,11.68551824,14.14171323,13.23292344,13.18028901,13.18028901,14.14171323
110+05370,2020,9.21998488,11.15794605,10.44090228,10.39937321,10.39937321,11.15794605
110+05371,2017,12.80580983,15.49748043,14.50156489,14.44388439,14.44388439,15.49748043
110+05371,2018,12.60315646,15.25223107,14.27207601,14.21530831,14.21530831,15.25223107
110+05371,2019,12.67301985,15.33677914,14.35119076,14.29410837,14.29410837,15.33677914
110+05371,2020,10.91107519,13.20448893,12.35592805,12.30678189,12.30678189,13.20448893
110+05372,2017,14.40218525,16.07932507,15.0026907,15.29253244,15.29253244,16.07932507
110+05372,2018,14.4756765,16.1613744,15.0792462,15.37056694,15.37056694,16.1613744
110+05372,2019,14.42633238,16.10628413,15.02784465,15.31817235,15.31817235,16.10628413
110+05372,2020,12.60742394,14.07556313,13.13309603,13.38681848,13.38681848,14.07556313
110+05373,2017,16.88212816,17.6611993,16.35355624,17.06499524,17.06499524,17.6611993
110+05373,2018,16.84060929,17.61776443,16.3133373,17.02302664,17.02302664,17.61776443
110+05373,2019,16.97789837,17.76138908,16.44632792,17.16180284,17.16180284,17.76138908
110+05373,2020,14.69159232,15.3695753,14.2316051,14.85073154,14.85073154,15.3695753
110+05374,2017,15.0966191,16.43039675,15.68024903,15.8349895,15.8349895,16.43039675
110+05374,2018,15.13031315,16.46706765,15.71524568,15.87033151,15.87033151,16.46706765
110+05374,2019,15.32798491,16.6822036,15.92055936,16.07767134,16.07767134,16.6822036
110+05374,2020,13.00927271,14.15863449,13.51220657,13.64555171,13.64555171,14.15863449
110+05375,2017,15.71147572,17.23961488,16.64892304,16.63423459,16.63423459,17.23961488
110+05375,2018,15.78934617,17.32505922,16.73143974,16.71667849,16.71667849,17.32505922
110+05375,2019,15.89335885,17.43918843,16.84165847,16.82679999,16.82679999,17.43918843
110+05375,2020,13.26856846,14.55910408,14.06025628,14.04785168,14.04785168,14.55910408
110+05376,2017,11.44356548,15.62111705,17.92965759,15.0871139,15.0871139,17.92965759
110+05376,2018,11.52474099,15.73192624,18.05684253,15.19413511,15.19413511,18.05684253
110+05376,2019,11.74688259,16.03516214,18.40489164,15.48700499,15.48700499,18.40489164
110+05376,2020,10.24644485,13.98697937,16.05402162,13.50883872,13.50883872,16.05402162
110+05377,2017,11.46503938,15.67458096,18.04844481,15.15010161,15.15010161,18.04844481
110+05377,2018,11.48773465,15.7056091,18.08417206,15.18009153,15.18009153,18.08417206
110+05377,2019,11.62216048,15.88939116,18.29578731,15.35772415,15.35772415,18.29578731
110+05377,2020,10.16835386,13.90180011,16.00718213,13.4366389,13.4366389,16.00718213
110+05378,2017,11.18284274,14.78296898,16.15277552,14.14573478,14.14573478,16.15277552
110+05378,2018,11.10949481,14.68600793,16.04682995,14.05295333,14.05295333,16.04682995
110+05378,2019,11.01667798,14.5633103,15.91276302,13.9355447,13.9355447,15.91276302
110+05378,2020,9.894273545,13.07956683,14.29153421,12.51575943,12.51575943,14.29153421
110+05379,2017,34.14036215,41.89648477,41.78920663,39.64979884,39.64979884,41.89648477
110+05379,2018,34.59584543,42.45544628,42.3467369,40.17878621,40.17878621,42.45544628
110+05379,2019,35.05182598,43.01501802,42.90487583,40.7083511,40.7083511,43.01501802
110+05379,2020,29.44182328,36.13051598,36.03800193,34.19302833,34.19302833,36.13051598
110+05380,2017,27.5252132,35.6781771,35.61540248,33.33082324,33.33082324,35.6781771
110+05380,2018,27.3668354,35.47288782,35.4104744,33.13904044,33.13904044,35.47288782
110+05380,2019,27.7288418,35.94212047,35.87888143,33.57740112,33.57740112,35.94212047
110+05380,2020,23.28954976,30.18791082,30.13479615,28.2017749,28.2017749,30.18791082
110+05381,2017,24.50440697,33.73711525,32.95010463,30.87433842,30.87433842,33.73711525
110+05381,2018,24.19261985,33.30785378,32.53085685,30.4815021,30.4815021,33.30785378
110+05381,2019,24.79737935,34.14047303,33.34405298,31.2434691,31.2434691,34.14047303
110+05381,2020,20.53763262,28.27574973,27.6161404,25.87639932,25.87639932,28.27574973
110+05382,2017,23.16076263,32.6333063,31.53486408,29.61302461,29.61302461,32.6333063
110+05382,2018,23.03157106,32.45127655,31.35896148,29.44784211,29.44784211,32.45127655
110+05382,2019,23.49403306,33.10288135,31.98863315,30.0391395,30.0391395,33.10288135
110+05382,2020,19.49478781,27.46798075,26.5434042,24.9257609,24.9257609,27.46798075
110+05383,2017,21.356673,29.8927742,28.4602113,27.04458446,27.04458446,29.8927742
110+05383,2018,20.78135215,29.08750195,27.69353043,26.31603871,26.31603871,29.08750195
110+05383,2019,21.05795705,29.47466373,28.0621381,26.66631164,26.66631164,29.47466373
