Tmc,year,AMP LIIR,MIDD LIIR,PMP LIIR,WE LIIR
110-09219,2017,0,0,0,0
110-09219,2018,0,0,0,0
110-09219,2019,0,0,0,0
110-09219,2020,0,0.588235294,0,0
110-10918,2017,0.25061592,0.87715572,0.37592388,0.87715572
110-10918,2018,0.50123184,1.37838756,0.37592388,1.2530796
110-10918,2019,0.6265398,0.75184776,0.87715572,0.50123184
110-10918,2020,0.87715572,1.2530796,0.87715572,0.75184776
110-10919,2017,0.416550611,0.416550611,0.971951426,0.833101222
110-10919,2018,0.416550611,1.249651833,1.805052648,1.943902852
110-10919,2019,1.110801629,1.110801629,2.221603259,1.110801629
110-10919,2020,0.833101222,1.52735224,2.221603259,1.388502037
110-10920,2017,0.416550611,0.416550611,0.971951426,0.833101222
110-10920,2018,0.416550611,1.249651833,1.805052648,1.943902852
110-10920,2019,1.110801629,1.110801629,2.221603259,1.110801629
110-10920,2020,0.833101222,1.52735224,2.221603259,1.388502037
110-10921,2017,0.416550611,0.416550611,0.971951426,0.833101222
110-10921,2018,0.416550611,1.249651833,1.805052648,1.943902852
110-10921,2019,1.110801629,1.110801629,2.221603259,1.110801629
110-10921,2020,0.833101222,1.52735224,2.221603259,1.388502037
110-15859,2017,0.220172288,0.073390763,0.807298388,0.220172288
110-15859,2018,0.29356305,0.587126101,0.513735338,0.220172288
110-15859,2019,0.220172288,0.660516863,0.513735338,0.440344576
110-15859,2020,0.366953813,0.587126101,0.587126101,0.513735338
110-16029,2017,0,0.692911498,0,0.173227875
110-16029,2018,1.039367247,0.173227875,0.173227875,0
110-16029,2019,0.346455749,0.346455749,0.173227875,0.173227875
110-16029,2020,0,0.346455749,0.346455749,0
110-16072,2017,9.831112412,10.37728532,8.875309817,10.37728532
110-16072,2018,9.831112412,11.46963115,9.558025956,7.782963993
110-16072,2019,11.7427176,9.96765564,9.148396272,7.782963993
110-16072,2020,8.192593677,9.831112412,7.373334309,9.558025956
110N04120,2017,2.695999137,8.473140146,9.917425398,4.42914144
110N04120,2018,3.947713022,11.26542497,10.39885382,9.724854031
110N04120,2019,3.562570289,12.61342454,12.03571043,7.606568994
110N04120,2020,3.562570289,7.221426261,7.028854894,5.199426908
110N04121,2017,2.695999137,8.473140146,9.917425398,4.42914144
110N04121,2018,3.947713022,11.26542497,10.39885382,9.724854031
110N04121,2019,3.562570289,12.61342454,12.03571043,7.606568994
110N04121,2020,3.562570289,7.221426261,7.028854894,5.199426908
110N04122,2017,2.695999137,8.473140146,9.917425398,4.42914144
110N04122,2018,3.947713022,11.26542497,10.39885382,9.724854031
110N04122,2019,3.562570289,12.61342454,12.03571043,7.606568994
110N04122,2020,3.562570289,7.221426261,7.028854894,5.199426908
110N04123,2017,2.695999137,8.473140146,9.917425398,4.42914144
110N04123,2018,3.947713022,11.26542497,10.39885382,9.724854031
110N04123,2019,3.562570289,12.61342454,12.03571043,7.606568994
110N04123,2020,3.562570289,7.221426261,7.028854894,5.199426908
110N04124,2017,2.695999137,8.473140146,9.917425398,4.42914144
110N04124,2018,3.947713022,11.26542497,10.39885382,9.724854031
110N04124,2019,3.562570289,12.61342454,12.03571043,7.606568994
110N04124,2020,3.562570289,7.221426261,7.028854894,5.199426908
110N04125,2017,2.695999137,8.473140146,9.917425398,4.42914144
110N04125,2018,3.947713022,11.26542497,10.39885382,9.724854031
110N04125,2019,3.562570289,12.61342454,12.03571043,7.606568994
110N04125,2020,3.562570289,7.221426261,7.028854894,5.199426908
110N04126,2017,2.695999137,8.473140146,9.917425398,4.42914144
110N04126,2018,3.947713022,11.26542497,10.39885382,9.724854031
110N04126,2019,3.562570289,12.61342454,12.03571043,7.606568994
110N04126,2020,3.562570289,7.221426261,7.028854894,5.199426908
110N04127,2017,2.695999137,8.473140146,9.917425398,4.42914144
110N04127,2018,3.947713022,11.26542497,10.39885382,9.724854031
110N04127,2019,3.562570289,12.61342454,12.03571043,7.606568994
110N04127,2020,3.562570289,7.221426261,7.028854894,5.199426908
110N04128,2017,2.695999137,8.473140146,9.917425398,4.42914144
110N04128,2018,3.947713022,11.26542497,10.39885382,9.724854031
110N04128,2019,3.562570289,12.61342454,12.03571043,7.606568994
110N04128,2020,3.562570289,7.221426261,7.028854894,5.199426908
110N04129,2017,2.695999137,8.473140146,9.917425398,4.42914144
110N04129,2018,3.947713022,11.26542497,10.39885382,9.724854031
110N04129,2019,3.562570289,12.61342454,12.03571043,7.606568994
110N04129,2020,3.562570289,7.221426261,7.028854894,5.199426908
110N04130,2017,2.695999137,8.473140146,9.917425398,4.42914144
110N04130,2018,3.947713022,11.26542497,10.39885382,9.724854031
110N04130,2019,3.562570289,12.61342454,12.03571043,7.606568994
110N04130,2020,3.562570289,7.221426261,7.028854894,5.199426908
110N04142,2017,0.533589883,0.933782296,1.333974708,0.666987354
110N04142,2018,0.400192413,1.60076965,2.267757004,1.734167121
110N04142,2019,1.60076965,2.667949417,2.534551946,2.934744358
110N04142,2020,1.734167121,2.267757004,1.867564592,1.60076965
110N04143,2017,0.796037881,2.388113642,2.189104172,2.686627847
110N04143,2018,0.298514205,3.582170463,4.378208344,2.288608907
110N04143,2019,1.393066291,4.875732019,2.985142052,1.990094702
110N04143,2020,1.293561556,2.885637317,3.283656258,2.686627847
110N04144,2017,0.796037881,2.388113642,2.189104172,2.686627847
110N04144,2018,0.298514205,3.582170463,4.378208344,2.288608907
110N04144,2019,1.393066291,4.875732019,2.985142052,1.990094702
110N04144,2020,1.293561556,2.885637317,3.283656258,2.686627847
110N04145,2017,1.933869817,4.61980012,3.223116362,3.545427999
110N04145,2018,0.966934909,3.760302423,2.256181454,4.082614059
110N04145,2019,1.396683757,2.793367514,3.545427999,3.760302423
110N04145,2020,1.181809333,1.933869817,1.933869817,2.363618666
110N04146,2017,1.933869817,4.61980012,3.223116362,3.545427999
110N04146,2018,0.966934909,3.760302423,2.256181454,4.082614059
110N04146,2019,1.396683757,2.793367514,3.545427999,3.760302423
110N04146,2020,1.181809333,1.933869817,1.933869817,2.363618666
110N04147,2017,1.933869817,4.61980012,3.223116362,3.545427999
110N04147,2018,0.966934909,3.760302423,2.256181454,4.082614059
110N04147,2019,1.396683757,2.793367514,3.545427999,3.760302423
110N04147,2020,1.181809333,1.933869817,1.933869817,2.363618666
110N04148,2017,1.915373928,3.70305626,4.086131046,1.915373928
110N04148,2018,0.893841166,1.404607547,3.70305626,4.086131046
110N04148,2019,1.149224357,2.426140308,3.95843945,3.70305626
110N04148,2020,1.787682332,2.298448713,2.426140308,3.44767307
110N04149,2017,1.915373928,3.70305626,4.086131046,1.915373928
110N04149,2018,0.893841166,1.404607547,3.70305626,4.086131046
110N04149,2019,1.149224357,2.426140308,3.95843945,3.70305626
110N04149,2020,1.787682332,2.298448713,2.426140308,3.44767307
110N04150,2017,1.915373928,3.70305626,4.086131046,1.915373928
110N04150,2018,0.893841166,1.404607547,3.70305626,4.086131046
110N04150,2019,1.149224357,2.426140308,3.95843945,3.70305626
110N04150,2020,1.787682332,2.298448713,2.426140308,3.44767307
110N04151,2017,1.915373928,3.70305626,4.086131046,1.915373928
110N04151,2018,0.893841166,1.404607547,3.70305626,4.086131046
110N04151,2019,1.149224357,2.426140308,3.95843945,3.70305626
110N04151,2020,1.787682332,2.298448713,2.426140308,3.44767307
110N04152,2017,2.036982209,4.33965775,6.553768847,6.908026622
110N04152,2018,2.125546653,5.93381774,6.199511071,7.350848841
110N04152,2019,3.365448867,7.527977729,6.996591066,7.262284398
110N04152,2020,2.479804428,6.022382183,7.08515551,6.199511071
110N04153,2017,2.036982209,4.33965775,6.553768847,6.908026622
110N04153,2018,2.125546653,5.93381774,6.199511071,7.350848841
110N04153,2019,3.365448867,7.527977729,6.996591066,7.262284398
110N04153,2020,2.479804428,6.022382183,7.08515551,6.199511071
110N04154,2017,2.036982209,4.33965775,6.553768847,6.908026622
110N04154,2018,2.125546653,5.93381774,6.199511071,7.350848841
110N04154,2019,3.365448867,7.527977729,6.996591066,7.262284398
110N04154,2020,2.479804428,6.022382183,7.08515551,6.199511071
110N04155,2017,2.036982209,4.33965775,6.553768847,6.908026622
110N04155,2018,2.125546653,5.93381774,6.199511071,7.350848841
110N04155,2019,3.365448867,7.527977729,6.996591066,7.262284398
110N04155,2020,2.479804428,6.022382183,7.08515551,6.199511071
110N04156,2017,2.036982209,4.33965775,6.553768847,6.908026622
110N04156,2018,2.125546653,5.93381774,6.199511071,7.350848841
110N04156,2019,3.365448867,7.527977729,6.996591066,7.262284398
110N04156,2020,2.479804428,6.022382183,7.08515551,6.199511071
110N04157,2017,2.036982209,4.33965775,6.553768847,6.908026622
110N04157,2018,2.125546653,5.93381774,6.199511071,7.350848841
110N04157,2019,3.365448867,7.527977729,6.996591066,7.262284398
110N04157,2020,2.479804428,6.022382183,7.08515551,6.199511071
110N04158,2017,2.036982209,4.33965775,6.553768847,6.908026622
110N04158,2018,2.125546653,5.93381774,6.199511071,7.350848841
110N04158,2019,3.365448867,7.527977729,6.996591066,7.262284398
110N04158,2020,2.479804428,6.022382183,7.08515551,6.199511071
110N04159,2017,2.036982209,4.33965775,6.553768847,6.908026622
110N04159,2018,2.125546653,5.93381774,6.199511071,7.350848841
110N04159,2019,3.365448867,7.527977729,6.996591066,7.262284398
110N04159,2020,2.479804428,6.022382183,7.08515551,6.199511071
110N04162,2017,1.317653794,2.027159683,2.533949603,1.520369762
110N04162,2018,1.520369762,2.93938154,2.93938154,1.520369762
110N04162,2019,2.331233635,4.15567735,3.142097508,3.142097508
110N04162,2020,0.608147905,2.128517667,1.925801699,1.21629581
110N04163,2017,1.317653794,2.027159683,2.533949603,1.520369762
110N04163,2018,1.520369762,2.93938154,2.93938154,1.520369762
110N04163,2019,2.331233635,4.15567735,3.142097508,3.142097508
110N04163,2020,0.608147905,2.128517667,1.925801699,1.21629581
110N04164,2017,1.317653794,2.027159683,2.533949603,1.520369762
110N04164,2018,1.520369762,2.93938154,2.93938154,1.520369762
110N04164,2019,2.331233635,4.15567735,3.142097508,3.142097508
110N04164,2020,0.608147905,2.128517667,1.925801699,1.21629581
110N04165,2017,1.317653794,2.027159683,2.533949603,1.520369762
110N04165,2018,1.520369762,2.93938154,2.93938154,1.520369762
110N04165,2019,2.331233635,4.15567735,3.142097508,3.142097508
110N04165,2020,0.608147905,2.128517667,1.925801699,1.21629581
110N04166,2017,1.317653794,2.027159683,2.533949603,1.520369762
110N04166,2018,1.520369762,2.93938154,2.93938154,1.520369762
110N04166,2019,2.331233635,4.15567735,3.142097508,3.142097508
110N04166,2020,0.608147905,2.128517667,1.925801699,1.21629581
110N04167,2017,1.317653794,2.027159683,2.533949603,1.520369762
110N04167,2018,1.520369762,2.93938154,2.93938154,1.520369762
110N04167,2019,2.331233635,4.15567735,3.142097508,3.142097508
110N04167,2020,0.608147905,2.128517667,1.925801699,1.21629581
110N04168,2017,1.317653794,2.027159683,2.533949603,1.520369762
110N04168,2018,1.520369762,2.93938154,2.93938154,1.520369762
110N04168,2019,2.331233635,4.15567735,3.142097508,3.142097508
110N04168,2020,0.608147905,2.128517667,1.925801699,1.21629581
110N04169,2017,1.317653794,2.027159683,2.533949603,1.520369762
110N04169,2018,1.520369762,2.93938154,2.93938154,1.520369762
110N04169,2019,2.331233635,4.15567735,3.142097508,3.142097508
110N04169,2020,0.608147905,2.128517667,1.925801699,1.21629581
110N04170,2017,1.317653794,2.027159683,2.533949603,1.520369762
110N04170,2018,1.520369762,2.93938154,2.93938154,1.520369762
110N04170,2019,2.331233635,4.15567735,3.142097508,3.142097508
110N04170,2020,0.608147905,2.128517667,1.925801699,1.21629581
110N04171,2017,1.317653794,2.027159683,2.533949603,1.520369762
110N04171,2018,1.520369762,2.93938154,2.93938154,1.520369762
110N04171,2019,2.331233635,4.15567735,3.142097508,3.142097508
110N04171,2020,0.608147905,2.128517667,1.925801699,1.21629581
110N04172,2017,1.317653794,2.027159683,2.533949603,1.520369762
110N04172,2018,1.520369762,2.93938154,2.93938154,1.520369762
110N04172,2019,2.331233635,4.15567735,3.142097508,3.142097508
110N04172,2020,0.608147905,2.128517667,1.925801699,1.21629581
110N04173,2017,1.317653794,2.027159683,2.533949603,1.520369762
110N04173,2018,1.520369762,2.93938154,2.93938154,1.520369762
110N04173,2019,2.331233635,4.15567735,3.142097508,3.142097508
110N04173,2020,0.608147905,2.128517667,1.925801699,1.21629581
110N04174,2017,1.317653794,2.027159683,2.533949603,1.520369762
110N04174,2018,1.520369762,2.93938154,2.93938154,1.520369762
110N04174,2019,2.331233635,4.15567735,3.142097508,3.142097508
110N04174,2020,0.608147905,2.128517667,1.925801699,1.21629581
110N04175,2017,11.69500402,12.7581862,8.201691128,10.783705
110N04175,2018,11.84688718,19.74481197,10.63182183,17.61844761
110N04175,2019,10.783705,21.1117605,17.1627981,19.59292881
110N04175,2020,9.112990142,18.52974662,11.23935451,17.01091493
110N04176,2017,11.69500402,12.7581862,8.201691128,10.783705
110N04176,2018,11.84688718,19.74481197,10.63182183,17.61844761
110N04176,2019,10.783705,21.1117605,17.1627981,19.59292881
110N04176,2020,9.112990142,18.52974662,11.23935451,17.01091493
110N04177,2017,11.69500402,12.7581862,8.201691128,10.783705
110N04177,2018,11.84688718,19.74481197,10.63182183,17.61844761
110N04177,2019,10.783705,21.1117605,17.1627981,19.59292881
110N04177,2020,9.112990142,18.52974662,11.23935451,17.01091493
110N04178,2017,11.69500402,12.7581862,8.201691128,10.783705
110N04178,2018,11.84688718,19.74481197,10.63182183,17.61844761
110N04178,2019,10.783705,21.1117605,17.1627981,19.59292881
110N04178,2020,9.112990142,18.52974662,11.23935451,17.01091493
110N04179,2017,9.422741722,2.111993834,1.462149578,1.94953277
110N04179,2018,8.610436401,5.84859831,2.274454898,3.574143412
110N04179,2019,13.48426833,16.40856748,4.873831925,10.23504704
110N04179,2020,8.285514273,9.097819594,6.011059374,6.498442567
110N04180,2017,9.422741722,2.111993834,1.462149578,1.94953277
110N04180,2018,8.610436401,5.84859831,2.274454898,3.574143412
110N04180,2019,13.48426833,16.40856748,4.873831925,10.23504704
110N04180,2020,8.285514273,9.097819594,6.011059374,6.498442567
110N04181,2017,9.422741722,2.111993834,1.462149578,1.94953277
110N04181,2018,8.610436401,5.84859831,2.274454898,3.574143412
110N04181,2019,13.48426833,16.40856748,4.873831925,10.23504704
110N04181,2020,8.285514273,9.097819594,6.011059374,6.498442567
110N04182,2017,9.422741722,2.111993834,1.462149578,1.94953277
110N04182,2018,8.610436401,5.84859831,2.274454898,3.574143412
110N04182,2019,13.48426833,16.40856748,4.873831925,10.23504704
110N04182,2020,8.285514273,9.097819594,6.011059374,6.498442567
110N04183,2017,4.129495188,1.032373797,0,0.206474759
110N04183,2018,4.335969947,1.032373797,1.651798075,1.858272835
110N04183,2019,6.400717541,3.51007091,2.271222353,4.129495188
110N04183,2020,5.161868985,5.781293263,4.335969947,3.716545669
110N04184,2017,3.117402723,0.445343246,1.039134241,1.484477487
110N04184,2018,6.383253194,1.484477487,1.632925236,1.929820733
110N04184,2019,5.789462199,2.523611728,2.375163979,1.484477487
110N04184,2020,3.265850471,3.859641466,2.078268482,2.078268482
110N04185,2017,3.117402723,0.445343246,1.039134241,1.484477487
110N04185,2018,6.383253194,1.484477487,1.632925236,1.929820733
110N04185,2019,5.789462199,2.523611728,2.375163979,1.484477487
110N04185,2020,3.265850471,3.859641466,2.078268482,2.078268482
110N04186,2017,3.117402723,0.445343246,1.039134241,1.484477487
110N04186,2018,6.383253194,1.484477487,1.632925236,1.929820733
110N04186,2019,5.789462199,2.523611728,2.375163979,1.484477487
110N04186,2020,3.265850471,3.859641466,2.078268482,2.078268482
110N04187,2017,0.339350546,0.113116849,0.113116849,0.339350546
110N04187,2018,0.339350546,0.226233698,0.452467395,1.131168488
110N04187,2019,0.226233698,0.791817942,0.226233698,0.452467395
110N04187,2020,0.113116849,0.452467395,0.452467395,0.452467395
110N04188,2017,0.497692325,0.124423081,0,0.124423081
110N04188,2018,0.373269244,0.870961569,0.746538488,0.497692325
110N04188,2019,0.124423081,0.746538488,0.124423081,0.497692325
110N04188,2020,0.373269244,0.124423081,0.373269244,0.373269244
110N04189,2017,0.497692325,0.124423081,0,0.124423081
110N04189,2018,0.373269244,0.870961569,0.746538488,0.497692325
110N04189,2019,0.124423081,0.746538488,0.124423081,0.497692325
110N04189,2020,0.373269244,0.124423081,0.373269244,0.373269244
110N04190,2017,0.497692325,0.124423081,0,0.124423081
110N04190,2018,0.373269244,0.870961569,0.746538488,0.497692325
110N04190,2019,0.124423081,0.746538488,0.124423081,0.497692325
110N04190,2020,0.373269244,0.124423081,0.373269244,0.373269244
110N04191,2017,0,0.196597352,0.196597352,0.196597352
110N04191,2018,0.393194704,0.688090732,0.294896028,0.49149338
110N04191,2019,0.098298676,0.294896028,0.098298676,0.098298676
110N04191,2020,0.294896028,0.098298676,0.294896028,0.393194704
110N04192,2017,0,0.196597352,0.196597352,0.196597352
110N04192,2018,0.393194704,0.688090732,0.294896028,0.49149338
110N04192,2019,0.098298676,0.294896028,0.098298676,0.098298676
110N04192,2020,0.294896028,0.098298676,0.294896028,0.393194704
110N04193,2017,0,0.196597352,0.196597352,0.196597352
110N04193,2018,0.393194704,0.688090732,0.294896028,0.49149338
110N04193,2019,0.098298676,0.294896028,0.098298676,0.098298676
110N04193,2020,0.294896028,0.098298676,0.294896028,0.393194704
110N04194,2017,0,0.196597352,0.196597352,0.196597352
110N04194,2018,0.393194704,0.688090732,0.294896028,0.49149338
110N04194,2019,0.098298676,0.294896028,0.098298676,0.098298676
110N04194,2020,0.294896028,0.098298676,0.294896028,0.393194704
110N04603,2017,1.362083588,4.086250765,8.399515461,2.156632348
110N04603,2018,2.497153245,5.902362216,6.242883113,2.610660211
110N04603,2019,2.497153245,6.696910976,6.923924907,2.951181108
110N04603,2020,1.021562691,5.448334353,5.107813456,2.724167177
